timestamp,value_0,value_1,is_anomaly
1016,-23.168539437732516,-26.001528994215814,0.0
1017,-21.85589921643413,-27.673602673516715,0.0
1018,-23.104087302665135,-25.93864221133581,0.0
1019,-22.80631789107375,-28.5745340829417,0.0
1020,22.589826573333017,28.094012446453558,0.0
1021,23.184706237413362,27.835120716493215,0.0
1022,23.52560627437959,28.987480458593282,0.0
1023,23.00183223158706,28.0083719653519,0.0
1024,22.772076663498126,28.840987532605503,0.0
1025,23.250675189687897,28.02148368562426,0.0
1026,23.062255898604075,27.87380227492968,0.0
1027,20.351061977393275,28.196369553449134,0.0
1028,24.1555377844862,28.173869503137368,0.0
1029,20.431816863243778,26.831126256544263,0.0
1030,22.313042407015235,28.28010075964777,0.0
1031,21.64104864680813,26.106636357625288,0.0
1032,22.1661589739048,28.16011565951258,0.0
1033,21.40306981500732,26.232854504766845,0.0
1034,23.266483011438318,27.031732596660994,0.0
1035,22.29499913457936,26.728212675150733,0.0
1036,23.273894442791512,25.810901904873536,0.0
1037,20.676368360293182,28.557541913469603,0.0
1038,23.160612779776166,25.422399584301978,0.0
1039,23.276893402067824,26.57306208536024,0.0
1040,21.753468383204204,27.63694748124631,0.0
1041,22.51688705507818,27.610595696073165,0.0
1042,22.847962174156233,27.62272120741159,0.0
1043,22.24441670839263,26.42076278010361,0.0
1044,21.83164244544461,26.44832459381459,0.0
1045,22.667083473041853,28.209641725521966,0.0
1046,23.48731747947422,27.548906540205934,0.0
1047,22.06032815932824,26.940494547592508,0.0
1048,22.482309573056625,28.920529708516472,0.0
1049,22.54839722946835,25.307801332961525,0.0
1050,22.00301969831884,27.631984698616975,0.0
1051,22.047363217928737,29.43481666176065,0.0
1052,21.891593882555078,26.947484130508414,0.0
1053,21.496951143091092,27.334492424262624,0.0
1054,23.237168737752068,27.16161137278198,0.0
1055,20.81076945536113,28.750476849232967,0.0
1056,23.38146005034532,26.576243164194675,0.0
1057,21.57089130481242,27.856207385932436,0.0
1058,22.329204459604693,28.759394407071618,0.0
1059,23.21881508259539,27.790432963178375,0.0
1060,-24.201863494538966,-28.154303386993437,0.0
1061,-22.093299316455923,-28.54408899507797,0.0
1062,-24.568510172170843,-26.96117858244762,0.0
1063,-23.49305907678172,-26.641096923653055,0.0
1064,-21.101239425275743,-29.18173987581829,0.0
1065,-21.032371273798116,-28.36947113550151,0.0
1066,-22.770364566419037,-27.323299856066097,0.0
1067,-23.428494659577368,-26.875210146452535,0.0
1068,-22.610968609594373,-26.738014287558165,0.0
1069,-22.125049931070386,-25.8532048808742,0.0
1070,-22.719148425962892,-26.958374521147782,0.0
1071,-23.12165193679685,-28.720094489888538,0.0
1072,-23.096443443921792,-26.969839593884778,0.0
1073,-22.16726030154584,-27.04297796257406,0.0
1074,-22.150281707346693,-26.79091408117995,0.0
1075,-22.572541099561874,-28.196062420775924,0.0
1076,-22.04839437411618,-28.579333112795126,0.0
1077,-22.52271077284838,-28.57652318983491,0.0
1078,-21.006132902566247,-27.52929085742781,0.0
1079,-22.765440452361457,-28.86758995692351,0.0
1080,22.613781165529318,28.65083264889712,0.0
1081,23.155916730939232,26.419511791694813,0.0
1082,22.81585594552766,26.048537122296736,0.0
1083,20.51759081441639,29.262818145782404,0.0
1084,21.721066013842883,27.93979194487486,0.0
1085,21.814894656190162,27.65859803589554,0.0
1086,21.732427923625288,27.972789826786926,0.0
1087,22.541107620687416,27.120855210056657,0.0
1088,22.219654746604334,26.60485563667214,0.0
1089,22.191941958228348,27.000302721129373,0.0
1090,21.960057670440946,28.857097611903612,0.0
1091,22.498362841069536,27.133769219452784,0.0
1092,22.389820061050727,26.939422485406066,0.0
1093,23.793083005778612,25.33946593013645,0.0
1094,21.390307924496298,27.99680052142761,0.0
1095,22.822235788005564,28.896093528466746,0.0
1096,23.44060729447753,28.35312859472975,0.0
1097,21.049740658882175,28.468804445841595,0.0
1098,25.003148572270373,27.628261879946134,0.0
1099,23.63411961180003,26.481985537322746,0.0
1100,-19.642039931308,-25.37848217886119,0.0
1101,-22.404144357538943,-27.44296335903982,0.0
1102,-23.01493481914266,-26.585394062234446,0.0
1103,-22.355635182710696,-29.223830916171185,0.0
1104,-22.672395131706352,-27.328614322371028,0.0
1105,-22.759906028652196,-26.90860900275421,0.0
1106,-21.385298182060044,-26.747424027265073,0.0
1107,-20.83007586942425,-26.660483802429535,0.0
1108,-21.59555002296625,-28.091226412173175,0.0
1109,-25.73779844609662,-28.441440338782318,0.0
1110,-23.339418114210073,-27.942065032109415,0.0
1111,-22.981191721317824,-28.28257973864193,0.0
1112,-20.615445722495572,-28.30582863301105,0.0
1113,-23.86647961717344,-26.996262759675272,0.0
1114,-22.86135300922456,-25.949928905765336,0.0
1115,-23.054512276515307,-27.96592048135991,0.0
1116,-22.140521974316005,-28.622882604337505,0.0
1117,-21.267137286341985,-26.415429327699446,0.0
1118,-21.9892472264622,-28.556109864249482,0.0
1119,-23.151696364073832,-26.62849175399765,0.0
1120,23.794317786726737,26.96418788544803,0.0
1121,23.794609319602007,30.123880480608953,0.0
1122,21.996756473646105,25.81786698127291,0.0
1123,23.460349472491934,29.09899237399811,0.0
1124,23.912221170977688,26.94326940319111,0.0
1125,21.711614203183295,26.92300647815302,0.0
1126,21.60225509268614,28.078622853492337,0.0
1127,22.483239255550078,28.2570815593651,0.0
1128,21.755455013339176,28.41178150344425,0.0
1129,22.841455568398214,28.61709944504477,0.0
1130,23.937394833698846,26.830730423011914,0.0
1131,23.450155037053964,27.150661549260633,0.0
1132,21.081036057140228,28.885913820901415,0.0
1133,21.85119814026734,26.48178157212503,0.0
1134,23.272945942691425,29.74857858131829,0.0
1135,23.016561741152866,26.540802470960276,0.0
1136,21.67480028534758,28.35178647112176,0.0
1137,23.162994550657057,28.57748371652879,0.0
1138,23.008547285816004,28.059379270069375,0.0
1139,20.349357930837677,28.513005783411035,0.0
1140,-22.464173621513073,-28.338317032244152,0.0
1141,-22.852693878157528,-26.623442697476232,0.0
1142,-22.512013900055937,-25.986493502318904,0.0
1143,-21.8856994018914,-28.858892937973753,0.0
1144,-20.56098829789234,-28.290845537764696,0.0
1145,-22.185609142714295,-28.873399242198413,0.0
1146,-23.21524987526081,-29.605319349519625,0.0
1147,-19.90378956721209,-26.792538604707655,0.0
1148,-21.833035542988295,-28.64018715044697,0.0
1149,-22.26943933324132,-29.101723321455147,0.0
1150,-21.258619198975467,-28.218917318956798,0.0
1151,-20.397501641105418,-26.126895930989168,0.0
1152,-23.9599931765621,-27.576657251528058,0.0
1153,-22.92007942110012,-28.97603319083956,0.0
1154,-23.42243421782702,-28.56671072472861,0.0
1155,-20.12456285018392,-27.19152508663354,0.0
1156,-22.803052327566878,-25.716482592382633,0.0
1157,-22.297159471450488,-29.593393524916873,0.0
1158,-21.495072072063518,-26.337304024251754,0.0
1159,-22.722149434244777,-26.56351801524156,0.0
1160,23.2628139730773,26.744704044194034,0.0
1161,23.22636199850305,27.101105468984766,0.0
1162,21.104311487154092,27.525281400705545,0.0
1163,22.672436356817677,26.961942718189704,0.0
1164,22.029215604145406,28.822440104173534,0.0
1165,21.24346525789705,28.819477488354767,0.0
1166,23.6966518623832,27.40051599131728,0.0
1167,23.815670066544122,26.912096662496495,0.0
1168,21.16798896407755,27.019119260502265,0.0
1169,21.591863282760986,27.171646600349835,0.0
1170,22.040137908025795,27.006132718971074,0.0
1171,22.82695924866038,26.411350821196912,0.0
1172,22.218056724880807,29.213049630114472,0.0
1173,24.495006426251496,27.161728101342455,0.0
1174,22.07795083425982,26.348598999502467,0.0
1175,21.030957981467346,27.719363685853338,0.0
1176,23.27165600861554,26.29999545058368,0.0
1177,21.65684424250403,30.108432965023763,0.0
1178,23.202143217140257,28.194219887362518,0.0
1179,21.762718448409142,27.441831227166904,0.0
1180,-22.500456007001958,-26.499848301184155,0.0
1181,-21.388437214342147,-28.220433544154226,0.0
1182,-24.373822883432165,-26.600644990846696,0.0
1183,-21.600272619910612,-26.8130659658055,0.0
1184,-21.953700753719158,-27.752292978593832,0.0
1185,-23.717945533163363,-28.01228819460826,0.0
1186,-21.95934544359396,-26.016067204770913,0.0
1187,-21.009656369570948,-28.65111521145181,0.0
1188,-23.519160731400714,-26.112719722579122,0.0
1189,-23.478711383770577,-28.75346986028247,0.0
1190,-23.277881214956864,-29.664780409097254,0.0
1191,-21.502162765666075,-28.281568341289862,0.0
1192,-23.488812020425833,-26.58367115621806,0.0
1193,-22.86529890066757,-28.820613751225732,0.0
1194,-22.220076775176523,-29.327335827968376,0.0
1195,-24.881911550228537,-28.676722546851295,0.0
1196,-21.595553959803592,-28.25917301479959,0.0
1197,-23.473028640028275,-26.098798040349344,0.0
1198,-22.924423661335823,-26.355523764300067,0.0
1199,-21.84210031612265,-27.012809697242457,0.0
1200,-22.062678308811673,-28.0039844916999,0.0
1201,-23.572162785284956,-26.795164443830792,0.0
1202,-22.344325222710985,-28.139426277883313,0.0
1203,-21.436835734749238,-28.799071875498477,0.0
1204,-23.99843629147879,-26.8753050571781,0.0
1205,-22.711042293478183,-27.946477286787943,0.0
1206,-22.099078672448446,-27.651466183266656,0.0
1207,-20.703206752018385,-28.229674344894164,0.0
1208,-22.342875433089155,-27.474185809185794,0.0
1209,-23.926784123372443,-28.498387890267377,0.0
1210,-22.646104339955556,-28.028286228185387,0.0
1211,-22.72881396198364,-26.38856774073327,0.0
1212,-22.32457146133383,-28.006031479409607,0.0
1213,-22.177613290645183,-26.696104519305507,0.0
1214,-21.801073208471653,-27.76614024016085,0.0
1215,-21.720217614901923,-27.82001674776225,0.0
1216,-21.463288376607974,-28.280709562670413,0.0
1217,-23.069781231989392,-27.135700674190826,0.0
1218,-21.390317443952487,-27.40995166704147,0.0
1219,-22.753514184713815,-29.34510824510478,0.0
1220,23.79651280911324,26.381906586043478,0.0
1221,22.039162445920628,27.271997478628304,0.0
1222,24.123509532626894,26.15451965725369,0.0
1223,20.897292226449125,27.694872069310975,0.0
1224,22.291697156083902,26.242937967912937,0.0
1225,22.94532765726136,27.439986659309906,0.0
1226,24.744239463069956,29.19239317381043,0.0
1227,22.57985171587339,28.436956289773498,0.0
1228,24.00012335461696,25.180238293844642,0.0
1229,21.512735684548215,28.44642666717028,0.0
1230,21.39271025930994,25.85313225496639,0.0
1231,23.257032772733208,28.57966880088429,0.0
1232,22.907313665726,30.405266205426116,0.0
1233,23.40857732356786,29.135136830077965,0.0
1234,22.438501773277736,25.616665259693406,0.0
1235,22.371971978608137,26.42766393787346,0.0
1236,21.91935247644827,27.080758732540517,0.0
1237,23.165959612284023,27.376877197952254,0.0
1238,22.250842236882132,28.294531717353365,0.0
1239,22.956762201217366,26.76787632270437,0.0
1240,-24.08761886381858,-27.251756811408118,0.0
1241,-22.26331871373962,-26.94362452412437,0.0
1242,-24.14696047981479,-27.97647191326331,0.0
1243,-21.6654227081097,-27.2056903609595,0.0
1244,-21.61692171929034,-26.814537954262303,0.0
1245,-20.04421083255496,-28.276000261868727,0.0
1246,-24.02151036285174,-27.222890850340807,0.0
1247,-22.07889214477411,-26.540039924081558,0.0
1248,-22.093800271708915,-26.453186917331163,0.0
1249,-22.229825505386007,-26.9776433618496,0.0
1250,-22.35103192044095,-26.893365304569073,0.0
1251,-23.72488587189875,-28.246862676538075,0.0
1252,-24.245480097488258,-27.17932456167687,0.0
1253,-23.16703661858247,-28.754628884425426,0.0
1254,-22.508027524358912,-26.797973697308446,0.0
1255,-21.257844369449156,-27.426341481061048,0.0
1256,-24.258401343882145,-26.393931753729742,0.0
1257,-23.79294257300826,-27.144478385595356,0.0
1258,-23.509784831736283,-28.06721369000216,0.0
1259,-23.127506092513844,-26.15305956702214,0.0
1260,-21.384402705202934,-27.73447198034013,0.0
1261,-21.868552678268017,-27.81665195520075,0.0
1262,-23.092917487573516,-29.13708210072801,0.0
1263,-22.437892828976906,-27.398984517802752,0.0
1264,-22.80606273463628,-25.815001868537145,0.0
1265,-21.638924085706538,-25.21398777157493,0.0
1266,-21.034734998838598,-28.25754820696694,0.0
1267,-22.519578801037564,-27.636956311445697,0.0
1268,-21.802472096387927,-28.106195228821203,0.0
1269,-24.13754007802254,-28.27955293285637,0.0
1270,-20.937900599179603,-27.26189000933154,0.0
1271,-22.13552969126938,-27.44264136464585,0.0
1272,-24.016116401411477,-27.776732349446338,0.0
1273,-21.77174318140094,-26.931214199158525,0.0
1274,-23.4327726331429,-27.781282672296722,0.0
1275,-23.385199538792317,-26.089833294110733,0.0
1276,-25.159429171303422,-28.09151393745823,0.0
1277,-23.358526772806584,-28.389916676329793,0.0
1278,-22.361689732481636,-25.932416174025384,0.0
1279,-22.540460551515025,-28.571041592038696,0.0
1280,-24.344949763102857,-29.25911199423256,0.0
1281,-23.678071418780487,-28.45599728444716,0.0
1282,-22.219435442972134,-26.181725520786234,0.0
1283,-24.176613633127044,-28.321834462006443,0.0
1284,-19.766996367972858,-28.025823926607423,0.0
1285,-21.897942037957403,-27.754781718151847,0.0
1286,-23.31475948813721,-28.068732157662865,0.0
1287,-22.883006403148055,-27.233221352138305,0.0
1288,-22.37875444780935,-28.41025620933135,0.0
1289,-20.840573305366615,-28.073031331598514,0.0
1290,-23.918958476385022,-28.890079267694865,0.0
1291,-22.011038207261475,-28.988907479857975,0.0
1292,-21.501054426526277,-27.94395341291571,0.0
1293,-20.16128511646705,-28.41136347721359,0.0
1294,-21.58993503636938,-28.109167992726345,0.0
1295,-22.156913010911765,-26.99112151207836,0.0
1296,-23.21954978869997,-29.76083203716836,0.0
1297,-23.69167127226197,-28.97364011717554,0.0
1298,-23.180970636334116,-25.254697561418205,0.0
1299,-24.28980933245681,-26.62193744908749,0.0
1300,-21.89333574888688,-28.116642869851415,0.0
1301,-22.116747385921837,-27.914753620932363,0.0
1302,-24.538698344775288,-27.37567789861654,0.0
1303,-22.53535351462594,-28.601181543593547,0.0
1304,-23.433124221178694,-26.735170274954065,0.0
1305,-23.603505587241067,-27.034946595130904,0.0
1306,-21.305801979088038,-26.36280059458456,0.0
1307,-21.891172091454234,-27.3837130348577,0.0
1308,-22.264376097618367,-27.40711001988439,0.0
1309,-23.589756519039348,-27.30184527246498,0.0
1310,-21.50374788198111,-29.120856271700386,0.0
1311,-22.918101591655947,-27.209491250101507,0.0
1312,-22.326331224191296,-26.94597326816465,0.0
1313,-23.18255217930389,-27.3433517246515,0.0
1314,-23.16631711211186,-27.653285349498,0.0
1315,-23.030768901246855,-27.63820219265569,0.0
1316,-21.926890624995817,-27.659038334459222,0.0
1317,-22.726981442462463,-30.145771334554766,0.0
1318,-24.33221491926298,-26.404624621351633,0.0
1319,-21.376234250576008,-27.87048824115598,0.0
1320,21.10701565617194,27.363780059837033,0.0
1321,21.53848006805195,27.159241761866408,0.0
1322,21.956773447119772,27.66535107969699,0.0
1323,20.03366211285156,29.86041591996626,0.0
1324,21.790916935084077,27.56275344124703,0.0
1325,25.408551639919335,28.614508174085888,0.0
1326,22.01880715386982,27.246364031715586,0.0
1327,21.200047225711838,29.60352466396774,0.0
1328,22.032493347398415,27.973603030988794,0.0
1329,22.048186107732313,26.22331072511935,0.0
1330,22.958779862092115,27.533589353375053,0.0
1331,23.23366497133656,27.590697475592457,0.0
1332,22.14568425022518,28.178735350781082,0.0
1333,23.012193785442477,26.853905519764435,0.0
1334,20.830600100940437,27.819678444897118,0.0
1335,23.133450964088222,27.97026538084932,0.0
1336,21.94021220816573,28.702209418295496,0.0
1337,22.425710966727834,28.330754794342276,0.0
1338,21.912314082280105,27.284049524537,0.0
1339,21.326385546802424,29.341741293118943,0.0
1340,22.52233003815056,27.938272582254296,0.0
1341,21.760362801313647,26.876693028485207,0.0
1342,23.21581099645594,27.116481596565375,0.0
1343,21.61404438236113,26.909407660190702,0.0
1344,22.601438327540425,28.574138361679836,0.0
1345,21.57937947809409,26.509740690210553,0.0
1346,20.721658443845953,27.164112305273004,0.0
1347,23.998379347259874,26.97829605307008,0.0
1348,22.09043310787281,25.706645801717393,0.0
1349,22.309151754671557,27.125334677940053,0.0
1350,22.625090180747915,26.76256671597685,0.0
1351,23.35316916890069,27.167838172182552,0.0
1352,23.758786508254975,26.26693720548847,0.0
1353,22.15952026757622,28.11470621591269,0.0
1354,21.712870643437068,26.978133341323755,0.0
1355,22.126429790066027,27.55264280919089,0.0
1356,22.68804335496497,26.862121274575532,0.0
1357,23.327712871075477,26.79281421503426,0.0
1358,23.28522065839485,27.711482405762126,0.0
1359,20.34339551123641,28.63418972408691,0.0
1360,22.523990979925372,26.898179066339882,0.0
1361,22.360771502411378,27.593894380560158,0.0
1362,21.763043963270434,27.283894990408847,0.0
1363,22.36972125752197,27.692672377808428,0.0
1364,23.519730005867412,27.94040984803125,0.0
1365,20.264586718538116,26.90227055507965,0.0
1366,23.059258662276935,27.49129846082926,0.0
1367,21.57073975948107,26.89394693871451,0.0
1368,22.190551014522164,28.771221363259286,0.0
1369,23.80867078667584,26.93546632055312,0.0
1370,22.383253745342614,26.654284060277146,0.0
1371,23.113805472035843,28.389879843034752,0.0
1372,22.773138435657355,27.430143509799393,0.0
1373,24.36452964137773,26.617729982364796,0.0
1374,22.34585594742088,29.290110691279875,0.0
1375,23.66818891153724,28.071225975883873,0.0
1376,23.748595422072913,27.189726626764152,0.0
1377,21.167140648406505,26.53359409183711,0.0
1378,23.934603516010917,27.621277528038842,0.0
1379,21.886211164691947,27.753008969935998,0.0
1380,-22.56314931431088,-28.914848217148656,0.0
1381,-21.383703927660644,-26.24051813613048,0.0
1382,-22.706649779051624,-25.19460114215909,0.0
1383,-21.19878679616507,-26.958399096121273,0.0
1384,-20.328271131860316,-28.546022462681155,0.0
1385,-23.52263605882004,-25.482168989476484,0.0
1386,-22.60676708536538,-27.845470487909598,0.0
1387,-22.253038286075036,-27.240257854296097,0.0
1388,-23.136916169859145,-27.952390066843037,0.0
1389,-23.039079204651845,-27.31575881638444,0.0
1390,-21.330398645344463,-28.9249489296119,0.0
1391,-22.88897798000287,-28.22796684672766,0.0
1392,-21.974392998364674,-28.133959461844608,0.0
1393,-21.542741307609447,-26.367797239688,0.0
1394,-20.738897749411954,-27.88549013562802,0.0
1395,-23.371622612484973,-29.23463866271164,0.0
1396,-21.81912994417301,-29.25741937514921,0.0
1397,-21.77594458248977,-28.264685196980935,0.0
1398,-22.311150412428823,-25.607795620068618,0.0
1399,-23.03534088540612,-25.14452697605404,0.0
1400,-23.190906162701513,-26.369438197102443,0.0
1401,-22.30068748025056,-27.18904160171321,0.0
1402,-22.951668944610365,-28.41111977176433,0.0
1403,-22.043043163861796,-27.618783695295136,0.0
1404,-22.038339647410766,-28.38082649976628,0.0
1405,-22.587548590679734,-25.238472110517314,0.0
1406,-23.330470968291788,-27.159861387916855,0.0
1407,-23.135573948464028,-27.905987407955553,0.0
1408,-21.644215311783555,-28.120738556474574,0.0
1409,-21.329651256748292,-26.732585011678978,0.0
1410,-23.872679193924306,-25.419838882976688,0.0
1411,-21.256229662895308,-28.093022897876214,0.0
1412,-22.874194695132047,-27.551750490847887,0.0
1413,-22.018874921212493,-29.427558181353525,0.0
1414,-21.824179197517775,-25.103796168461514,0.0
1415,-23.324387053751423,-29.007632877150268,0.0
1416,-20.841549000546216,-27.069555003934543,0.0
1417,-21.177987361225647,-27.03241814683441,0.0
1418,-23.878986565770013,-26.938515277156608,0.0
1419,-24.478305130973585,-27.804664407993453,0.0
1420,-23.20642701334293,-27.210398603691278,0.0
1421,-22.93183348534415,-28.7437204268703,0.0
1422,-21.00457521715245,-27.62703039834535,0.0
1423,-22.43472867994883,-27.21478755460017,0.0
1424,-22.352773959183736,-26.891135494766957,0.0
1425,-24.302956473401892,-26.95340297605393,0.0
1426,-22.643497766055802,-25.751347375735012,0.0
1427,-22.599367006306824,-26.534058721473187,0.0
1428,-20.89012701245308,-28.276192317488167,0.0
1429,-20.518837615166497,-28.46764036250476,0.0
1430,-21.638896749506632,-28.098057184094877,0.0
1431,-22.835323437883734,-24.71358164291623,0.0
1432,-22.00094892426091,-28.30076926596008,0.0
1433,-20.418914382596483,-29.04452086060468,0.0
1434,-20.736863951131806,-28.993765410169676,0.0
1435,-23.457699412569866,-27.138241748966394,0.0
1436,-23.362393525382743,-27.539085689273193,0.0
1437,-21.893216614472784,-27.971700707016424,0.0
1438,-22.85921472139974,-26.084620393399124,0.0
1439,-21.46702284551331,-27.989913088874804,0.0
1440,22.188821736309382,26.75197862974045,0.0
1441,21.847942473332587,27.488505435621562,0.0
1442,21.736761110791164,28.27769136100079,0.0
1443,21.804854338310694,25.620484766856528,0.0
1444,23.112267313430806,26.647909803269076,0.0
1445,22.608107030123563,27.45353685189976,0.0
1446,22.51313855852623,27.708413216388898,0.0
1447,23.452117339228664,26.984400573536252,0.0
1448,23.13990304348887,26.520691905290576,0.0
1449,22.702274203375303,27.98443781448241,0.0
1450,24.132484672904788,27.218678699212017,0.0
1451,23.13859767809605,29.266504961170963,0.0
1452,23.587884201480023,27.823167367901625,0.0
1453,22.112329632098593,28.32867881869017,0.0
1454,22.631483496410624,27.02540547997071,0.0
1455,22.391271844467656,25.375980984412976,0.0
1456,23.604637259915247,25.0724062931438,0.0
1457,22.527161016876445,24.593844185244457,0.0
1458,22.832718942270198,25.936127932057705,0.0
1459,21.594727567012782,27.502797285806864,0.0
1460,-23.616001414867483,-26.60289604317781,0.0
1461,-22.04967696373716,-28.088003081807884,0.0
1462,-23.584735268792574,-26.62957984273385,0.0
1463,-22.058923967552644,-26.51682631790697,0.0
1464,-22.37305592414748,-28.019411823354172,0.0
1465,-22.978196313348047,-28.94697069213231,0.0
1466,-23.288152762808828,-25.974325434059505,0.0
1467,-21.33365594091599,-27.55585055291395,0.0
1468,-22.876756466318064,-28.22481401751444,0.0
1469,-21.536510012564538,-26.505306269290177,0.0
1470,-23.549636040216868,-26.97991122132069,0.0
1471,-22.315564690834968,-27.353899025054712,0.0
1472,-22.88007310748356,-29.351361092766204,0.0
1473,-21.105626246743622,-26.862082799996944,0.0
1474,-22.51504495582809,-27.94082732089955,0.0
1475,-22.032067342304416,-26.19362893686644,0.0
1476,-21.905200154783678,-27.34367486070546,0.0
1477,-22.101428072774922,-29.41601157204021,0.0
1478,-22.12226787176663,-27.545081058038917,0.0
1479,-22.704848678512437,-26.381440130940867,0.0
1480,-21.678760471791104,-28.71428500374852,0.0
1481,-21.927348034664217,-28.500040348139688,0.0
1482,-21.771318558857576,-28.52809800985423,0.0
1483,-22.917427145262305,-27.449230581130834,0.0
1484,-22.16482810863721,-26.695300256160404,0.0
1485,-23.450519401647625,-27.138788392611275,0.0
1486,-23.027067262535372,-27.177293548171455,0.0
1487,-21.539369587890526,-27.85262989373342,0.0
1488,-21.496056879753123,-27.837240055488362,0.0
1489,-22.943249483976718,-30.04281112067053,0.0
1490,-22.611893426651644,-28.060024647892494,0.0
1491,-21.77562120261579,-27.210773950934517,0.0
1492,-23.462523789671273,-27.298015689689038,0.0
1493,-22.256583902734747,-27.320156497815532,0.0
1494,-20.945930731521727,-27.43294273557974,0.0
1495,-23.160587743033567,-25.85087390830486,0.0
1496,-22.42334862579099,-28.590061743225682,0.0
1497,-23.934876539593898,-26.732974060292126,0.0
1498,-22.017441510248112,-28.35605191652626,0.0
1499,-23.80560050548117,-28.55363586016233,0.0
1500,-22.34789277874755,-26.782093989972672,0.0
1501,-21.394300482866264,-28.5511261569817,0.0
1502,-22.852532000529536,-26.70242607811769,0.0
1503,-24.582072174877087,-27.49640995314938,0.0
1504,-22.029977529506983,-26.698366681792177,0.0
1505,-20.850064427813543,-27.096654543098627,0.0
1506,-22.908396403932475,-27.806690400020482,0.0
1507,-22.58632835201214,-29.583178201122973,0.0
1508,-21.16114416528642,-28.666996833334256,0.0
1509,-23.506402806655494,-28.958559132236342,0.0
1510,-22.61688781994341,-26.4744404913556,0.0
1511,-21.359993587189408,-29.491898218290054,0.0
1512,-22.404502330065135,-27.585930900157706,0.0
1513,-22.867249907397113,-27.09327394406424,0.0
1514,-23.9780694416792,-29.423080085003036,0.0
1515,-21.79015804394159,-27.710762566992297,0.0
1516,-23.808124323564876,-28.337185870480134,0.0
1517,-21.776716018115607,-28.491011743006677,0.0
1518,-21.215584740212368,-25.3817269718484,0.0
1519,-23.512526213967078,-27.76805026682707,0.0
1520,20.00495712674684,26.63611581873179,0.0
1521,22.915061614591988,28.589120634572268,0.0
1522,21.790157409354897,28.678551925951226,0.0
1523,23.93651636088734,29.35305784194861,0.0
1524,23.90234910362185,27.316172911703887,0.0
1525,22.590238354607727,27.860317763363966,0.0
1526,21.764914366590908,25.055891427731076,0.0
1527,22.542414935824066,29.883715232145423,0.0
1528,22.040908044805974,28.803391326179835,0.0
1529,22.183754025353537,27.09035644450484,0.0
1530,21.691493734295513,27.500093875200555,0.0
1531,22.17733828953783,27.915033148643065,0.0
1532,21.791345036255287,28.770493855977,0.0
1533,22.38436253255592,28.657910339673005,0.0
1534,21.223672611451917,27.656393183040272,0.0
1535,23.15983802113277,26.87382588030237,0.0
1536,22.61775458734627,28.31531450957394,0.0
1537,22.534109224295985,28.48156458119506,0.0
1538,21.230604293980797,26.83421375506619,0.0
1539,21.954647955212184,26.67389491227191,0.0
1540,-22.156070766089908,-28.37962940229404,0.0
1541,-21.85994826846201,-27.171708812903994,0.0
1542,-22.315997726617674,-26.89659860234466,0.0
1543,-21.4558344459181,-27.788021786953955,0.0
1544,-22.290197761982284,-27.772223577696117,0.0
1545,-20.963663468821988,-28.644417828322588,0.0
1546,-22.262198650596527,-27.446204028089006,0.0
1547,-22.8684092732467,-27.154858352744224,0.0
1548,-22.820533785673515,-26.81702503612546,0.0
1549,-22.08233782470252,-27.411826330384496,0.0
1550,-22.96535165836388,-27.032382340404517,0.0
1551,-23.24760088105674,-27.252015226828085,0.0
1552,-23.121635401558354,-26.923317728221512,0.0
1553,-23.607260313385773,-27.210475226935166,0.0
1554,-21.487407624583913,-27.212025896087894,0.0
1555,-21.442250222662345,-26.147332719722456,0.0
1556,-23.697847538291178,-27.151981164744072,0.0
1557,-23.54989027967075,-28.44362576518174,0.0
1558,-22.825720932301483,-28.218262821341938,0.0
1559,-23.390017805170388,-28.19516111118121,0.0
1560,22.335116385740584,26.6660549593596,0.0
1561,24.052913872639504,28.612146934260135,0.0
1562,23.382903445727543,27.702901039216474,0.0
1563,21.21710580674133,29.17485907584711,0.0
1564,22.598279404224417,27.94025030178913,0.0
1565,22.738757507255787,27.971706631947328,0.0
1566,22.56440341717,27.493564030349095,0.0
1567,23.158757868915952,29.340998163336064,0.0
1568,21.524512947326482,28.984998496102513,0.0
1569,23.039151521155237,27.57558394446272,0.0
1570,23.47434252305831,26.688863168038633,0.0
1571,21.126175727826855,28.548730743051017,0.0
1572,22.562383972268364,26.182106728480193,0.0
1573,21.939079420161605,26.737066687483626,0.0
1574,22.483417290254934,27.924141619529824,0.0
1575,23.291197677468702,28.31092513992971,0.0
1576,21.94576496160329,26.324724474959606,0.0
1577,22.073141672781183,26.240819462128915,0.0
1578,22.510089985495313,27.188758926119853,0.0
1579,21.34148225420688,27.071459243973617,0.0
1580,-21.88730797852789,-26.437663736437713,0.0
1581,-24.017091067684724,-27.155551554451456,0.0
1582,-21.83503684725572,-27.495050026073304,0.0
1583,-21.9625922525367,-25.781782868356142,0.0
1584,-22.575683960853354,-27.491863914332857,0.0
1585,-22.64608932942568,-27.325593702259784,0.0
1586,-21.264663902846653,-26.135449152048047,0.0
1587,-20.613940158096447,-27.58929768013626,0.0
1588,-23.65833514048048,-26.855092928276324,0.0
1589,-23.30614147618251,-28.392037561382665,0.0
1590,-22.80042671408609,-25.871410459871697,0.0
1591,-21.76125151063317,-27.281711637972826,0.0
1592,-22.299654933045236,-28.03582183420743,0.0
1593,-22.646312138156254,-27.62917268610579,0.0
